,OriginalQuestion,TypoQuestion,TargetWord,TypoWord,EditDistance,TargetStartIndex,TargetEndIndex,p,LogProbWord,Question,StartIndex,EndIndex,AnswerChoices,CorrectAnswer,Answer,Correct,Valid,CorrectedQuestion,CorrectedAnswer,CorrectedCorrect
64,"Bill is stuck in marsh when a man comes up to him peaking Cajun, where is he?","Bill is stuck in masrh when a man comes up to him peaking Cajun, where is he?",marsh,masrh,2,17,22,0.4,8.63559944264125e-06,"Bill is stuck in marsh when a man comes up to him peaking Cajun, where is he?",17,22,"['A) low lands', 'B) new york', 'C) forest', 'D) louisiana', 'E) everglades']",D) louisiana,D) Louisiana,True,True,"Bill is stuck in marsh when a man comes up to him speaking Cajun, where is he?",D) Louisiana,True
65,"Bill is stuck in marsh when a man comes up to him peaking Cajun, where is he?","Bill is stuck in mmassh when a man comes up to him peaking Cajun, where is he?",marsh,mmassh,2,17,23,0.5,8.63559944264125e-06,"Bill is stuck in marsh when a man comes up to him peaking Cajun, where is he?",17,22,"['A) low lands', 'B) new york', 'C) forest', 'D) louisiana', 'E) everglades']",D) louisiana,D) Louisiana,True,True,"Bill is stuck in marsh when a man comes up to him speaking Cajun, where is he?",D) Louisiana,True
66,Where would you expect to find a pizzeria while shopping?,Where would you expect to find a pizzeria while shopping?,pizzeria,pizzeria,0,33,41,0.0,2.1345331333577633e-05,Where would you expect to find a pizzeria while shopping?,33,41,"['A) chicago', 'B) street', 'C) little italy', 'D) food court', 'E) capital cities']",D) food court,D) food court,True,True,Where would you expect to find a pizzeria while shopping?,D) food court,True
67,Where would you expect to find a pizzeria while shopping?,Where would you expect to find a pizzeria while shopping?,pizzeria,pizzeria,0,33,41,0.1,2.1345331333577633e-05,Where would you expect to find a pizzeria while shopping?,33,41,"['A) chicago', 'B) street', 'C) little italy', 'D) food court', 'E) capital cities']",D) food court,D) food court,True,True,Where would you expect to find a pizzeria while shopping?,D) food court,True
68,Where would you expect to find a pizzeria while shopping?,Where would you expect to find a izjeri while shopping?,pizzeria,izjeri,3,33,39,0.2,2.1345331333577633e-05,Where would you expect to find a pizzeria while shopping?,33,41,"['A) chicago', 'B) street', 'C) little italy', 'D) food court', 'E) capital cities']",D) food court,D) food court,True,True,Where would you expect to find a cashier while shopping?,D) food court,True
69,Where would you expect to find a pizzeria while shopping?,Where would you expect to find a pizzria while shopping?,pizzeria,pizzria,1,33,40,0.3,2.1345331333577633e-05,Where would you expect to find a pizzeria while shopping?,33,41,"['A) chicago', 'B) street', 'C) little italy', 'D) food court', 'E) capital cities']",D) food court,D) food court,True,True,Where would you expect to find a pizzeria while shopping?,D) food court,True
70,Where would you expect to find a pizzeria while shopping?,Where would you expect to find a piheria while shopping?,pizzeria,piheria,2,33,40,0.4,2.1345331333577633e-05,Where would you expect to find a pizzeria while shopping?,33,41,"['A) chicago', 'B) street', 'C) little italy', 'D) food court', 'E) capital cities']",D) food court,D) food court,True,True,Where would you expect to find a pizzeria while shopping?,D) food court,True
71,Where would you expect to find a pizzeria while shopping?,Where would you expect to find a pnzzria while shopping?,pizzeria,pnzzria,2,33,40,0.5,2.1345331333577633e-05,Where would you expect to find a pizzeria while shopping?,33,41,"['A) chicago', 'B) street', 'C) little italy', 'D) food court', 'E) capital cities']",D) food court,D) food court,True,True,Where would you expect to find a pizzeria while shopping?,D) food court,True
72,"When eating everything on the tasting menu, what does one tend to feel?","When eating everything on the tasting menu, what does one tend to feel?",eating,eating,0,5,11,0.0,0.0670832097530365,"When eating everything on the tasting menu, what does one tend to feel?",5,11,"['A) full stomach', 'B) getting full', 'C) gaining weight', 'D) sick', 'E) satisfaction']",B) getting full,E) satisfaction,False,True,"When eating everything on the tasting menu, what does one tend to feel?",E) satisfaction,False
73,"When eating everything on the tasting menu, what does one tend to feel?","When eting everything on the tasting menu, what does one tend to feel?",eating,eting,1,5,10,0.1,0.0670832097530365,"When eating everything on the tasting menu, what does one tend to feel?",5,11,"['A) full stomach', 'B) getting full', 'C) gaining weight', 'D) sick', 'E) satisfaction']",B) getting full,E) satisfaction,False,True,"When eating everything on the tasting menu, what does one tend to feel?",E) satisfaction,False
74,"When eating everything on the tasting menu, what does one tend to feel?","When eatnig everything on the tasting menu, what does one tend to feel?",eating,eatnig,2,5,11,0.2,0.0670832097530365,"When eating everything on the tasting menu, what does one tend to feel?",5,11,"['A) full stomach', 'B) getting full', 'C) gaining weight', 'D) sick', 'E) satisfaction']",B) getting full,E) satisfaction,False,True,"When eating everything on the tasting menu, what does one tend to feel?",E) satisfaction,False
75,"When eating everything on the tasting menu, what does one tend to feel?","When eatinc everything on the tasting menu, what does one tend to feel?",eating,eatinc,1,5,11,0.3,0.0670832097530365,"When eating everything on the tasting menu, what does one tend to feel?",5,11,"['A) full stomach', 'B) getting full', 'C) gaining weight', 'D) sick', 'E) satisfaction']",B) getting full,E) satisfaction,False,True,"When eating everything on the tasting menu, what does one tend to feel?",E) satisfaction,False
76,"When eating everything on the tasting menu, what does one tend to feel?","When eaiznj everything on the tasting menu, what does one tend to feel?",eating,eaiznj,3,5,11,0.4,0.0670832097530365,"When eating everything on the tasting menu, what does one tend to feel?",5,11,"['A) full stomach', 'B) getting full', 'C) gaining weight', 'D) sick', 'E) satisfaction']",B) getting full,E) satisfaction,False,True,"When eating everything on the tasting menu, what does one tend to feel?",E) satisfaction,False
77,"When eating everything on the tasting menu, what does one tend to feel?","When ejtind everything on the tasting menu, what does one tend to feel?",eating,ejtind,2,5,11,0.5,0.0670832097530365,"When eating everything on the tasting menu, what does one tend to feel?",5,11,"['A) full stomach', 'B) getting full', 'C) gaining weight', 'D) sick', 'E) satisfaction']",B) getting full,E) satisfaction,False,True,"When eating everything on the tasting menu, what does one tend to feel?",E) satisfaction,False
78,What does playing soccer for a long time lead to?,What does playing soccer for a long time lead to?,playing soccer,playing soccer,0,10,24,0.0,0.003413514234125614,What does playing soccer for a long time lead to?,10,24,"['A) excitement', 'B) fatigue', 'C) anger', 'D) hurting', 'E) getting tired']",E) getting tired,B) fatigue,False,True,What does playing soccer for a long time lead to?,B) fatigue,False
79,What does playing soccer for a long time lead to?,What does playing soccer for a long time lead to?,playing soccer,playing soccer,0,10,24,0.1,0.003413514234125614,What does playing soccer for a long time lead to?,10,24,"['A) excitement', 'B) fatigue', 'C) anger', 'D) hurting', 'E) getting tired']",E) getting tired,B) fatigue,False,True,What does playing soccer for a long time lead to?,B) fatigue,False
80,What does playing soccer for a long time lead to?,What does playing socer for a long time lead to?,playing soccer,playing socer,1,10,23,0.2,0.003413514234125614,What does playing soccer for a long time lead to?,10,24,"['A) excitement', 'B) fatigue', 'C) anger', 'D) hurting', 'E) getting tired']",E) getting tired,B) fatigue,False,True,What does playing soccer for a long time lead to?,B) fatigue,False
81,What does playing soccer for a long time lead to?,What does alayengjsoicer for a long time lead to?,playing soccer,alayengjsoicer,4,10,24,0.3,0.003413514234125614,What does playing soccer for a long time lead to?,10,24,"['A) excitement', 'B) fatigue', 'C) anger', 'D) hurting', 'E) getting tired']",E) getting tired,B) fatigue,False,True,What does staying sedentary for a long time lead to?,B) fatigue,False
82,What does playing soccer for a long time lead to?,What does uyayfngslccer for a long time lead to?,playing soccer,uyayfngslccer,5,10,23,0.4,0.003413514234125614,What does playing soccer for a long time lead to?,10,24,"['A) excitement', 'B) fatigue', 'C) anger', 'D) hurting', 'E) getting tired']",E) getting tired,B) fatigue,False,True,What does playing soccer for a long time lead to?,B) fatigue,False
83,What does playing soccer for a long time lead to?,What does tlsyilgs occew for a long time lead to?,playing soccer,tlsyilgs occew,6,10,24,0.5,0.003413514234125614,What does playing soccer for a long time lead to?,10,24,"['A) excitement', 'B) fatigue', 'C) anger', 'D) hurting', 'E) getting tired']",E) getting tired,B) fatigue,False,True,What does staying still for a long time lead to?,B) fatigue,False
84,Which entrance would you use if you do not want to use the back entrance?,Which entrance would you use if you do not want to use the back entrance?,back,back,0,59,63,0.0,0.11534948647022247,Which entrance would you use if you do not want to use the back entrance?,59,63,"['A) side', 'B) main', 'C) anterior', 'D) current', 'E) front']",B) main,E) front,False,True,Which entrance would you use if you do not want to use the back entrance?,E) front,False
85,Which entrance would you use if you do not want to use the back entrance?,Which entrance would you use if you do not want to use the bmck entrance?,back,bmck,1,59,63,0.1,0.11534948647022247,Which entrance would you use if you do not want to use the back entrance?,59,63,"['A) side', 'B) main', 'C) anterior', 'D) current', 'E) front']",B) main,B) main,True,True,Which entrance would you use if you do not want to use the back entrance?,E) front,False
86,Which entrance would you use if you do not want to use the back entrance?,Which entrance would you use if you do not want to use the back entrance?,back,back,0,59,63,0.2,0.11534948647022247,Which entrance would you use if you do not want to use the back entrance?,59,63,"['A) side', 'B) main', 'C) anterior', 'D) current', 'E) front']",B) main,E) front,False,True,Which entrance would you use if you do not want to use the back entrance?,E) front,False
87,Which entrance would you use if you do not want to use the back entrance?,Which entrance would you use if you do not want to use the batk entrance?,back,batk,1,59,63,0.3,0.11534948647022247,Which entrance would you use if you do not want to use the back entrance?,59,63,"['A) side', 'B) main', 'C) anterior', 'D) current', 'E) front']",B) main,E) front,False,True,Which entrance would you use if you do not want to use the back entrance?,E) front,False
